State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,,
FL,,121,489,10,20104,DIPHENHYDR,,,,,,,,,1480,44,5688.54,5688.54,0,,
FL,,121,489,20,20104,DIPHENHYDR,,,,,,,,,220,9,762.75,762.75,0,,
FL,,121,504,4,20104,ACETAMINOP,,,,,,,,,840,7,39.47,39.47,0,,
FL,,121,504,16,20104,ACETAMINOP,,,,,,,,,455682,3329,19320.93,19301.18,19.75,,
FL,,121,531,5,20104,PHENOBARBI,,,,,,,,,1201,3,37.06,37.06,0,,
FL,,121,532,5,20104,CHLORAL HY,,,,,,,,,20,2,9.56,9.56,0,,
FL,,121,532,16,20104,CHLORAL HY,,,,,,,,,48842.1,288,2338.7,2300.69,38.01,,
FL,,121,544,16,20104,DOCUSATE S,,,,,,,,,9683,49,244.27,244.27,0,,
FL,,121,576,16,20104,METOCLOPRA,,,,,,,,,262441.837,1037,6712.86,6687.83,25.03,,
FL,,121,577,8,20104,LACTULOSE ,,,,,,,,,12123,29,241.31,241.31,0,,
FL,,121,577,16,20104,LACTULOSE ,,,,,,,,,557982.625,849,9869.04,9858.96,10.08,,
FL,,121,577,32,20104,LACTULOSE ,,,,,,,,,128657,156,2103.8,2103.8,0,,
FL,,121,581,4,20104,HALOPERIDO,,,,,,,,,3633,18,367.65,336.01,31.64,,
FL,,121,595,16,20104,SODIUM CIT,,,,,,,,,99883,141,1656.92,1603.38,53.54,,
FL,,121,638,4,20104,GUAIFENESI,,,,,,,,,954,5,30.22,30.22,0,,
FL,,121,638,16,20104,GUAIFENESI,,,,,,,,,360,3,15.26,15.26,0,,
FL,,121,646,16,20104,AMANTADINE,,,,,,,,,712,3,22.8,22.8,0,,
FL,,121,649,8,20104,CIMETIDINE,,,,,,,,,1230,6,77.99,77.99,0,,
FL,,121,649,16,20104,CIMETIDINE,,,,,,,,,3489,13,185.51,185.51,0,,
FL,,121,653,4,20104,FLUPHENAZI,,,,,,,,,1032,7,798.65,798.65,0,,
FL,,121,654,2,20104,FLUPHENAZI,,,,,,,,,540,3,139.11,139.11,0,,
FL,,121,654,16,20104,FLUPHENAZI,,,,,,,,,1419,3,404.8,404.8,0,,
FL,,121,655,4,20104,HYDROCODON,,,,,,,,,944,7,78.24,78.24,0,,
FL,,121,655,16,20104,HYDROCODON,,,,,,,,,136550,474,8140.21,8021.21,119,,
FL,,121,658,16,20104,TRIHEXYPHE,,,,,,,,,3833,14,216.49,216.49,0,,
FL,,121,659,16,20104,SORBITOL  ,,,,,,,,,15546.665,42,225.83,225.83,0,,
FL,,121,670,16,20104,ETHOSUXIMI,,,,,,,,,4080,12,346.63,346.63,0,,
FL,,121,671,16,20104,OXYBUTYNIN,,,,,,,,,4148,16,149.63,149.63,0,,
FL,,121,675,16,20104,VALPROIC A,,,,,,,,,252286.25,387,5647,5616.92,30.08,,
FL,,121,676,16,20104,POTASSIUM ,,,,,,,,,30130,46,775.23,775.23,0,,
FL,,121,677,16,20104,TRICITRATE,,,,,,,,,19288,19,601.23,593.42,7.81,,
FL,,121,678,16,20104,NORTRIPTYL,,,,,,,,,6296,14,473.2,473.2,0,,
FL,,121,687,5,20104,PREDNISOLO,,,,,,,,,123.333,55,3398.79,3398.79,0,,
FL,,121,721,4,20104,FLUOXETINE,,,,,,,,,15536,120,1972.27,1904.86,67.41,,
FL,,121,727,16,20104,RANITIDINE,,,,,,,,,125025,757,17640.81,17575.75,65.06,,
FL,,121,743,16,20104,DOCUSATE S,,,,,,,,,3711,10,56.65,56.65,0,,
FL,,121,744,4,20104,GUAIFENESI,,,,,,,,,6808,31,146.3,146.3,0,,
FL,,121,744,8,20104,GUAIFENESI,,,,,,,,,270,2,9.63,9.63,0,,
FL,,121,744,16,20104,GUAIFENESI,,,,,,,,,10035,41,215.79,215.79,0,,
FL,,121,747,10,20104,SUCRALFATE,,,,,,,,,8560,15,2265.13,2265.13,0,,
FL,,121,759,8,20104,PREDNISOLO,,,,,,,,,1142399.992,26226,245708.9,245131.31,577.59,,
FL,,121,766,16,20104,CALCIUM CA,,,,,,,,,21346,116,823.55,823.55,0,,
FL,,121,775,4,20104,GUAIFENESI,,,,,,,,,3414,35,165.12,165.12,0,,
FL,,121,775,16,20104,GUAIFENESI,,,,,,,,,46928,379,1825.02,1820.01,5.01,,
FL,,121,1576,10,20104,METOCLOPRA,,,,,,,,,270,3,14.58,14.58,0,,
FL,,121,1744,15,20104,GUAIFENESI,,,,,,,,,480,2,9.9,9.9,0,,
FL,,121,4577,30,20104,LACTULOSE ,,,,,,,,,28020,18,378.86,378.86,0,,
FL,,121,4774,5,20104,IBUPROFEN ,,,,,,,,,615,3,35.63,35.63,0,,
FL,,121,4780,5,20104,CETIRIZINE,,,,,,,,,6625,56,1936.75,1936.75,0,,
FL,,121,4793,20,20104,SULFAMETHO,,,,,,,,,250,2,18.65,18.65,0,,
FL,,121,4802,5,20104,LEVETIRACE,,,,,,,,,261,2,89.39,89.39,0,,
FL,,126,2,62,20104,LURIDE    ,,,,,,,,,50,1,8.53,8.53,0,,
FL,,126,6,21,20104,LURIDE    ,,,,,,,,,30,1,4.68,4.68,0,,
FL,,126,14,21,20104,LURIDE    ,,,,,,,,,15,1,4.31,4.31,0,,
FL,,126,16,61,20104,PREVIDENT ,,,,,,,,,1456,15,194.66,194.45,0.21,,
FL,,126,75,34,20104,PREVIDENT ,,,,,,,,,212,2,25.72,25.72,0,,
FL,,126,75,92,20104,PREVIDENT ,,,,,,,,,11132.8,112,1481.3,1480.05,1.25,,
FL,,126,76,92,20104,PREVIDENT ,,,,,,,,,3000,30,399.6,399.6,0,,
FL,,126,88,2,20104,PREVIDENT ,,,,,,,,,280,5,65.1,65.1,0,,
FL,,126,130,66,20104,PHOS-FLUR ,,,,,,,,,51,1,12.35,12.35,0,,
FL,,126,131,66,20104,PHOS-FLUR ,,,,,,,,,1683,33,436.26,436.26,0,,
FL,,126,286,66,20104,PREVIDENT ,,,,,,,,,561,11,146.52,146.52,0,,
FL,,126,287,33,20104,PREVIDENT ,,,,,,,,,51,1,12.46,12.46,0,,
FL,,126,287,66,20104,PREVIDENT ,,,,,,,,,972.6,21,251.46,251.46,0,,
FL,,126,288,2,20104,PREVIDENT ,,,,,,,,,1008,18,237.6,237.6,0,,
FL,,126,2310,68,20104,GEL-KAM   ,,,,,,,,,593.046,2,25.15,25.15,0,,
FL,,131,2477,35,20104,VIMPAT    ,,,,,,,,,15524,189,61018.42,58076.68,2941.74,,
FL,,131,2478,35,20104,VIMPAT    ,,,,,,,,,24758,338,151387.75,140056.06,11331.69,,
FL,,131,2479,35,20104,VIMPAT    ,,,,,,,,,4333,74,27923.21,26854.9,1068.31,,
FL,,131,2480,35,20104,VIMPAT    ,,,,,,,,,15485,251,99210.12,94274.1,4936.02,,
FL,,131,5410,70,20104,VIMPAT    ,,,,,,,,,15110,30,9963.16,9298.1,665.06,,
FL,,132,201,40,20104,ENEMA     ,,,,,,,,,4123,14,70.28,70.28,0,,
FL,,132,201,42,20104,ENEMA     ,,,,,,,,,6118,9,56.92,56.92,0,,
FL,,132,202,20,20104,PEDIA-LAX ,,,,,,,,,2862,7,65.79,65.79,0,,
FL,,135,14,27,20104,ECOTRIN   ,,,,,,,,,304,10,48.94,48.94,0,,
FL,,135,14,30,20104,ECOTRIN   ,,,,,,,,,60,2,9.05,9.05,0,,
FL,,135,74,25,20104,TUMS      ,,,,,,,,,192,2,17.72,17.72,0,,
FL,,135,94,41,20104,GAVISCON  ,,,,,,,,,120,1,4.36,4.36,0,,
FL,,135,117,1,20104,ECOTRIN   ,,,,,,,,,2604,75,177.02,177.02,0,,
FL,,135,117,2,20104,ECOTRIN   ,,,,,,,,,180,6,11.1,11.1,0,,
FL,,135,117,88,20104,ECOTRIN   ,,,,,,,,,60,2,8.62,8.62,0,,
FL,,135,456,3,20104,TUMS SMOOT,,,,,,,,,480,2,37.02,37.02,0,,
FL,,143,1020,1,20104,AMINOPHYLL,,,,,,,,,810,9,73.81,73.81,0,,
FL,,143,1025,1,20104,AMINOPHYLL,,,,,,,,,486,13,81.71,81.71,0,,
FL,,143,1115,1,20104,BUTALBITAL,,,,,,,,,14243,255,2662.26,2662.26,0,,
FL,,143,1115,5,20104,BUTALBITAL,,,,,,,,,1320,24,248.47,248.47,0,,
FL,,143,1171,1,20104,CAPTOPRIL ,,,,,,,,,1950,44,190.87,190.87,0,,
FL,,143,1171,10,20104,CAPTOPRIL ,,,,,,,,,1235,32,122.33,122.33,0,,
FL,,143,1172,1,20104,CAPTOPRIL ,,,,,,,,,5215,109,475.96,475.96,0,,
FL,,143,1172,10,20104,CAPTOPRIL ,,,,,,,,,6204,104,471.4,471.4,0,,
FL,,143,1173,1,20104,CAPTOPRIL ,,,,,,,,,4237.1,121,425.98,425.98,0,,
FL,,143,1173,10,20104,CAPTOPRIL ,,,,,,,,,2550,36,195.51,195.51,0,,
FL,,143,1174,1,20104,CAPTOPRIL ,,,,,,,,,1821,32,245.05,245.05,0,,
FL,,143,1176,10,20104,CARISOPROD,,,,,,,,,90,1,7.93,7.93,0,,
FL,,143,1195,50,20104,CHLOROQUIN,,,,,,,,,60,2,84.05,84.05,0,,
FL,,143,1202,1,20104,CORTISONE ,,,,,,,,,1274,22,466.49,466.49,0,,
FL,,143,1209,1,20104,CHLOROTHIA,,,,,,,,,360,3,50.57,50.57,0,,
FL,,143,1227,1,20104,DICYCLOMIN,,,,,,,,,5894,79,509.92,509.92,0,,
FL,,143,1227,10,20104,DICYCLOMIN,,,,,,,,,10024,163,974.1,974.1,0,,
FL,,143,1240,1,20104,DIGOXIN   ,,,,,,,,,15798,488,2992.6,2992.6,0,,
FL,,143,1240,10,20104,DIGOXIN   ,,,,,,,,,11582,383,2934.93,2930.66,4.27,,
FL,,143,1241,1,20104,DIGOXIN   ,,,,,,,,,13095,408,2463.99,2463.99,0,,
FL,,143,1241,10,20104,DIGOXIN   ,,,,,,,,,7347,252,1914.95,1914.95,0,,
FL,,143,1248,1,20104,FOLIC ACID,,,,,,,,,5505,169,726.44,725.04,1.4,,
FL,,143,1248,9,20104,FOLIC ACID,,,,,,,,,90,3,12.68,12.68,0,,
FL,,143,1248,10,20104,FOLIC ACID,,,,,,,,,451850.5,13899,60014.52,59966.46,48.06,,
FL,,143,1250,1,20104,GLYCOPYRRO,,,,,,,,,135,2,133.5,133.5,0,,
FL,,143,1251,1,20104,GLYCOPYRRO,,,,,,,,,120,1,86.04,86.04,0,,
FL,,143,1254,1,20104,HYDROCORTI,,,,,,,,,6284.898,127,1179.84,1179.63,0.21,,
FL,,143,1256,10,20104,HYDROCHLOR,,,,,,,,,20569,667,2744.31,2744.31,0,,
FL,,143,1257,1,20104,HYDROCHLOR,,,,,,,,,300,6,31.87,31.87,0,,
FL,,143,1257,10,20104,HYDROCHLOR,,,,,,,,,144,5,22.25,22.25,0,,
FL,,143,1261,1,20104,ISONIAZID ,,,,,,,,,302,10,57.78,57.78,0,,
FL,,143,1261,10,20104,ISONIAZID ,,,,,,,,,214,8,43.1,43.1,0,,
FL,,143,1262,1,20104,LISINOPRIL,,,,,,,,,90,3,18.47,18.47,0,,
FL,,143,1262,10,20104,LISINOPRIL,,,,,,,,,450,15,84.84,84.84,0,,
FL,,143,1263,1,20104,LISINOPRIL,,,,,,,,,524,10,82.04,82.04,0,,
FL,,143,1263,10,20104,LISINOPRIL,,,,,,,,,420,12,74.66,74.66,0,,
FL,,143,1264,1,20104,LISINOPRIL,,,,,,,,,60,2,12.76,12.76,0,,
FL,,143,1264,10,20104,LISINOPRIL,,,,,,,,,510,14,115.15,115.15,0,,
FL,,143,1265,1,20104,LISINOPRIL,,,,,,,,,630,21,90.39,90.39,0,,
FL,,143,1265,10,20104,LISINOPRIL,,,,,,,,,1235,36,168.42,165.44,2.98,,
FL,,143,1266,1,20104,LISINOPRIL,,,,,,,,,863,29,131.95,131.95,0,,
FL,,143,1266,10,20104,LISINOPRIL,,,,,,,,,180,6,27.32,27.32,0,,
FL,,143,1267,1,20104,LISINOPRIL,,,,,,,,,300,10,49.44,49.44,0,,
FL,,143,1267,10,20104,LISINOPRIL,,,,,,,,,2186,72,352.34,352.34,0,,
FL,,143,1268,1,20104,LISINOPRIL,,,,,,,,,60,2,10.12,10.12,0,,
FL,,143,1268,10,20104,LISINOPRIL,,,,,,,,,1970,60,322.68,322.68,0,,
FL,,143,1270,1,20104,LISINOPRIL,,,,,,,,,270,9,61.58,61.58,0,,
FL,,143,1270,10,20104,LISINOPRIL,,,,,,,,,3910,119,859.97,859.97,0,,
FL,,143,1270,30,20104,LISINOPRIL,,,,,,,,,90,3,21.4,21.4,0,,
FL,,143,1277,1,20104,LITHIUM CA,,,,,,,,,37055,629,17049.74,16803.2,246.54,,
FL,,143,1277,9,20104,LITHIUM CA,,,,,,,,,90,3,46.97,46.97,0,,
FL,,143,1290,1,20104,METHOCARBA,,,,,,,,,43234,682,5271.74,5270.48,1.26,,
FL,,143,1290,5,20104,METHOCARBA,,,,,,,,,10706,162,1177.73,1177.73,0,,
FL,,143,1292,1,20104,METHOCARBA,,,,,,,,,82596,1182,10716.08,10703.61,12.47,,
FL,,143,1292,5,20104,METHOCARBA,,,,,,,,,32292,444,4153.63,4153.63,0,,
FL,,143,1333,1,20104,ISOSORBIDE,,,,,,,,,1515,27,242.42,242.42,0,,
FL,,143,1346,1,20104,NAPROXEN  ,,,,,,,,,90,2,10.71,10.71,0,,
FL,,143,1346,5,20104,NAPROXEN  ,,,,,,,,,88,3,15.85,15.85,0,,
FL,,143,1347,1,20104,NAPROXEN  ,,,,,,,,,725,15,92.9,92.9,0,,
FL,,143,1347,5,20104,NAPROXEN  ,,,,,,,,,254,5,36.24,36.24,0,,
FL,,143,1348,1,20104,NAPROXEN  ,,,,,,,,,3194,64,428.04,428.04,0,,
FL,,143,1348,5,20104,NAPROXEN  ,,,,,,,,,10890,204,1381.15,1381.15,0,,
FL,,143,1425,1,20104,PREDNISONE,,,,,,,,,729,24,112.65,112.65,0,,
FL,,143,1445,10,20104,PHENOBARBI,,,,,,,,,36041,315,1432.83,1432.83,0,,
FL,,143,1450,10,20104,PHENOBARBI,,,,,,,,,127856,1552,6831.09,6813.53,17.56,,
FL,,143,1455,10,20104,PHENOBARBI,,,,,,,,,50228,918,3998.03,3985.73,12.3,,
FL,,143,1458,1,20104,PHENOBARBI,,,,,,,,,9357,234,1205.82,1203.99,1.83,,
FL,,143,1458,10,20104,PHENOBARBI,,,,,,,,,4309,101,446.05,445.9,0.15,,
FL,,143,1473,1,20104,PREDNISONE,,,,,,,,,5517,167,782.93,779.09,3.84,,
FL,,143,1473,10,20104,PREDNISONE,,,,,,,,,79341,2395,11240.3,11212.31,27.99,,
FL,,143,1475,1,20104,PREDNISONE,,,,,,,,,3742,107,502.03,501,1.03,,
FL,,143,1475,10,20104,PREDNISONE,,,,,,,,,61013,1365,6042.06,6011.64,30.42,,
FL,,143,1477,1,20104,PREDNISONE,,,,,,,,,9824,521,2434.4,2434.15,0.25,,
FL,,143,1477,5,20104,PREDNISONE,,,,,,,,,62562,4044,18291.49,18282,9.49,,
FL,,143,1477,10,20104,PREDNISONE,,,,,,,,,6525.5,384,3998.45,3996.54,1.91,,
FL,,143,1480,1,20104,PROPYLTHIO,,,,,,,,,5917,60,998.96,998.96,0,,
FL,,143,1480,10,20104,PROPYLTHIO,,,,,,,,,1752,13,145.83,145.83,0,,
FL,,143,1482,1,20104,PRIMIDONE ,,,,,,,,,4621,67,823.69,823.69,0,,
FL,,143,1482,5,20104,PRIMIDONE ,,,,,,,,,907,4,166.21,166.21,0,,
FL,,143,1484,1,20104,PRIMIDONE ,,,,,,,,,2352,31,578.77,578.77,0,,
FL,,143,1484,10,20104,PRIMIDONE ,,,,,,,,,45,1,14.01,14.01,0,,
FL,,143,1763,1,20104,TRIHEXYPHE,,,,,,,,,5773,128,1295.27,1295.27,0,,
FL,,143,1763,10,20104,TRIHEXYPHE,,,,,,,,,2243,55,502.49,502.49,0,,
FL,,143,1764,1,20104,TRIHEXYPHE,,,,,,,,,6308,143,972,972,0,,
FL,,143,1764,10,20104,TRIHEXYPHE,,,,,,,,,4768,82,639.25,639.25,0,,
FL,,143,1765,1,20104,ISOSORBIDE,,,,,,,,,330,14,67.94,67.94,0,,
FL,,143,1767,1,20104,ISOSORBIDE,,,,,,,,,60,1,6.49,6.49,0,,
FL,,143,1769,1,20104,ISOSORBIDE,,,,,,,,,1040,15,91.77,91.77,0,,
FL,,143,1769,10,20104,ISOSORBIDE,,,,,,,,,450,7,40.81,40.81,0,,
FL,,143,1771,1,20104,ISOSORBIDE,,,,,,,,,8800,123,699.04,699.04,0,,
FL,,143,1771,10,20104,ISOSORBIDE,,,,,,,,,3128,47,242.25,242.25,0,,
FL,,143,1772,1,20104,ISOSORBIDE,,,,,,,,,2000,29,189.05,189.05,0,,
FL,,143,1772,10,20104,ISOSORBIDE,,,,,,,,,9152,116,667.98,667.98,0,,
FL,,143,1773,1,20104,ISOSORBIDE,,,,,,,,,1725,28,334.52,334.52,0,,
FL,,143,1785,1,20104,BUTALBITAL,,,,,,,,,8441,144,1867.96,1867.96,0,,
FL,,143,1785,10,20104,BUTALBITAL,,,,,,,,,600,8,99.59,99.59,0,,
FL,,143,1787,1,20104,BUTALBITAL,,,,,,,,,78444,1577,12812.74,12809.11,3.63,,
FL,,143,1787,5,20104,BUTALBITAL,,,,,,,,,101298,1881,15916.79,15916.13,0.66,,
FL,,143,2037,1,20104,CIPROFLOXA,,,,,,,,,7516,426,2918.99,2906.23,12.76,,
FL,,143,2112,5,20104,DOXYCYCLIN,,,,,,,,,10004,411,2163.33,2153.13,10.2,,
FL,,143,2112,50,20104,DOXYCYCLIN,,,,,,,,,1498,42,254.82,254.82,0,,
FL,,143,2120,1,20104,ERGOTAMINE,,,,,,,,,110,3,80.12,80.12,0,,
FL,,143,2128,1,20104,HYDROXYCHL,,,,,,,,,180,3,35.02,35.02,0,,
FL,,143,2230,1,20104,ISOSORBIDE,,,,,,,,,12999,370,3177.85,3177.85,0,,
FL,,143,2230,10,20104,ISOSORBIDE,,,,,,,,,16853,486,6051.61,6030.19,21.42,,
FL,,143,2260,1,20104,ISOSORBIDE,,,,,,,,,8775,222,2275.44,2275.44,0,,
FL,,143,2260,10,20104,ISOSORBIDE,,,,,,,,,11175,306,4244.15,4238.67,5.48,,
FL,,143,2422,30,20104,ONDANSETRO,,,,,,,,,476,43,284.27,284.27,0,,
FL,,143,2423,30,20104,ONDANSETRO,,,,,,,,,170.78,14,117.27,117.27,0,,
FL,,143,3000,1,20104,BUTALB-CAF,,,,,,,,,11435,231,5174.08,5149.66,24.42,,
FL,,143,3125,1,20104,HYDROCHLOR,,,,,,,,,210,7,41.98,41.98,0,,
FL,,143,3125,5,20104,HYDROCHLOR,,,,,,,,,90,3,17.87,17.87,0,,
FL,,143,3126,1,20104,DICYCLOMIN,,,,,,,,,2736,39,254.39,254.39,0,,
FL,,143,3126,10,20104,DICYCLOMIN,,,,,,,,,6580,93,581.16,581.16,0,,
FL,,143,3141,50,20104,DOXYCYCLIN,,,,,,,,,2722,83,548.48,548.48,0,,
FL,,143,3142,5,20104,DOXYCYCLIN,,,,,,,,,73187,2988,16974.01,16920.69,53.32,,
FL,,143,3142,50,20104,DOXYCYCLIN,,,,,,,,,11149,472,2646.69,2646.69,0,,
FL,,143,3188,1,20104,LITHIUM CA,,,,,,,,,1440,23,232.97,232.97,0,,
FL,,143,3189,1,20104,LITHIUM CA,,,,,,,,,5588,62,478.11,478.11,0,,
FL,,143,3189,10,20104,LITHIUM CA,,,,,,,,,14492,176,1324.62,1324.62,0,,
FL,,143,3367,1,20104,FLURAZEPAM,,,,,,,,,48,3,14.92,14.92,0,,
FL,,143,3370,1,20104,FLURAZEPAM,,,,,,,,,342,9,59.68,59.68,0,,
FL,,143,9130,5,20104,GEMFIBROZI,,,,,,,,,18722,339,3540.84,3540.84,0,,
FL,,143,9130,60,20104,GEMFIBROZI,,,,,,,,,1864,33,349.55,349.55,0,,
FL,,143,9580,5,20104,SERTRALINE,,,,,,,,,6224,179,1232.56,1232.56,0,,
FL,,143,9580,9,20104,SERTRALINE,,,,,,,,,1663,52,334.73,334.73,0,,
FL,,143,9580,30,20104,SERTRALINE,,,,,,,,,1639,46,309.37,309.37,0,,
FL,,143,9581,5,20104,SERTRALINE,,,,,,,,,1880,64,434.34,434.34,0,,
FL,,143,9581,9,20104,SERTRALINE,,,,,,,,,630,21,133.94,133.94,0,,
FL,,143,9581,30,20104,SERTRALINE,,,,,,,,,720,22,145.33,145.33,0,,
FL,,143,9582,9,20104,SERTRALINE,,,,,,,,,1358,39,265.43,246.43,19,,
FL,,143,9582,30,20104,SERTRALINE,,,,,,,,,150,5,31.85,31.85,0,,
FL,,143,9717,1,20104,FOLIC ACID,,,,,,,,,565,12,57.49,57.49,0,,
FL,,143,9717,10,20104,FOLIC ACID,,,,,,,,,148034,4527,20868.84,20818.37,50.47,,
FL,,143,9729,5,20104,BENZTROPIN,,,,,,,,,34,4,1058.45,1058.45,0,,
FL,,143,9771,6,20104,ONDANSETRO,,,,,,,,,18.75,3,429.4,429.4,0,,
FL,,143,9782,10,20104,FOSPHENYTO,,,,,,,,,53.333,4,390.91,390.91,0,,
FL,,143,9788,25,20104,FOSPHENYTO,,,,,,,,,20,2,139.16,139.16,0,,
FL,,143,9853,16,20104,AMOCLAN   ,,,,,,,,,14375,110,2260.65,2260.65,0,,
FL,,143,9853,75,20104,AMOCLAN   ,,,,,,,,,7310,79,1749.67,1749.67,0,,
FL,,143,9856,25,20104,CEFTRIAXON,,,,,,,,,240,17,373.78,373.78,0,,
FL,,143,9857,25,20104,CEFTRIAXON,,,,,,,,,2260,123,8382.28,8382.28,0,,
FL,,143,9858,25,20104,CEFTRIAXON,,,,,,,,,165.5,116,2771.88,2771.88,0,,
FL,,143,9859,25,20104,CEFTRIAXON,,,,,,,,,130,12,355.38,355.38,0,,
FL,,143,9868,22,20104,PROMETHAZI,,,,,,,,,54,5,109.67,109.67,0,,
FL,,143,9869,22,20104,PROMETHAZI,,,,,,,,,662,132,5540.64,5540.64,0,,
FL,,143,9877,25,20104,CEFOXITIN ,,,,,,,,,0.5,1,10.79,10.79,0,,
FL,,143,9881,25,20104,PHENYTOIN ,,,,,,,,,234,12,1022.17,1022.17,0,,
FL,,143,9882,25,20104,PHENYTOIN ,,,,,,,,,126,8,587.34,587.34,0,,
FL,,143,9886,1,20104,AMOXICILLI,,,,,,,,,18225,171,1571.89,1571.89,0,,
FL,,143,9886,50,20104,AMOXICILLI,,,,,,,,,1200,11,105.43,105.43,0,,
FL,,143,9886,75,20104,AMOXICILLI,,,,,,,,,3225,25,269.46,269.46,0,,
FL,,143,9887,1,20104,AMOXICILLI,,,,,,,,,198750,1388,14160.92,14131.35,29.57,,
FL,,143,9887,50,20104,AMOXICILLI,,,,,,,,,10134,81,760.1,760.1,0,,
FL,,143,9887,75,20104,AMOXICILLI,,,,,,,,,49154,370,3606.72,3580.32,26.4,,
FL,,143,9888,1,20104,AMOXICILLI,,,,,,,,,16645,134,798.18,798.18,0,,
FL,,143,9888,15,20104,AMOXICILLI,,,,,,,,,40000,251,1661.41,1661.08,0.33,,
FL,,143,9888,80,20104,AMOXICILLI,,,,,,,,,2480,28,149.39,149.39,0,,
FL,,143,9889,1,20104,AMOXICILLI,,,,,,,,,146360,1024,7754.03,7754.03,0,,
FL,,143,9889,15,20104,AMOXICILLI,,,,,,,,,230768,1346,11233.96,11213.45,20.51,,
FL,,143,9889,80,20104,AMOXICILLI,,,,,,,,,22340,200,1346.66,1346.66,0,,
FL,,143,9890,1,20104,ONDANSETRO,,,,,,,,,1344.5,143,5029.58,4984.78,44.8,,
FL,,143,9891,5,20104,ONDANSETRO,,,,,,,,,915.5,472,38767.41,38767.41,0,,
FL,,143,9897,1,20104,CEPHALEXIN,,,,,,,,,143,5,52.77,52.77,0,,
FL,,143,9897,5,20104,CEPHALEXIN,,,,,,,,,6742,239,2300.61,2299.65,0.96,,
FL,,143,9898,1,20104,CEPHALEXIN,,,,,,,,,40,1,9.67,9.67,0,,
FL,,143,9898,5,20104,CEPHALEXIN,,,,,,,,,307,46,220.27,220.27,0,,
FL,,143,9908,1,20104,NAPROXEN S,,,,,,,,,2092,45,480.15,480.15,0,,
FL,,143,9908,5,20104,NAPROXEN S,,,,,,,,,1450,29,321.7,321.7,0,,
FL,,143,9916,1,20104,NAPROXEN S,,,,,,,,,205,6,46.31,46.31,0,,
FL,,143,9919,1,20104,GLYBURIDE ,,,,,,,,,60,1,5.53,5.53,0,,
FL,,143,9920,5,20104,GLYBURIDE ,,,,,,,,,240,2,22.05,22.05,0,,
FL,,143,9923,90,20104,CEFAZOLIN ,,,,,,,,,198,72,14634.05,14634.05,0,,
FL,,143,9924,90,20104,CEFAZOLIN ,,,,,,,,,254,49,746.21,743.69,2.52,,
FL,,143,9927,1,20104,CIPROFLOXA,,,,,,,,,1249,150,736.93,736.87,0.06,,
FL,,143,9928,1,20104,CIPROFLOXA,,,,,,,,,7518,443,3000.39,3000.39,0,,
FL,,143,9929,50,20104,CIPROFLOXA,,,,,,,,,459,23,229.01,229.01,0,,
FL,,143,9930,3,20104,CEFOTAXIME,,,,,,,,,120,2,259.91,259.91,0,,
FL,,143,9931,22,20104,CEFOTAXIME,,,,,,,,,160,7,540.59,540.59,0,,
FL,,143,9933,22,20104,CEFOTAXIME,,,,,,,,,55,4,419.18,419.18,0,,
FL,,143,9935,91,20104,CEFOTAXIME,,,,,,,,,1,4,800.48,800.48,0,,
FL,,143,9938,1,20104,AMOXICILLI,,,,,,,,,163,6,33.44,33.44,0,,
FL,,143,9938,5,20104,AMOXICILLI,,,,,,,,,167,7,35.9,35.9,0,,
FL,,143,9939,1,20104,AMOXICILLI,,,,,,,,,1598,57,374.95,374.95,0,,
FL,,143,9939,5,20104,AMOXICILLI,,,,,,,,,5079,188,1226.69,1225.88,0.81,,
FL,,143,9947,1,20104,CEFADROXIL,,,,,,,,,14,1,10.82,10.82,0,,
FL,,143,9947,50,20104,CEFADROXIL,,,,,,,,,20,1,13.56,13.56,0,,
FL,,143,9948,50,20104,CEFADROXIL,,,,,,,,,54,3,156.08,156.08,0,,
FL,,143,9951,1,20104,AMOXICILLI,,,,,,,,,3860,195,1907.35,1907.35,0,,
FL,,143,9951,20,20104,AMOXICILLI,,,,,,,,,682,37,354.27,354.27,0,,
FL,,143,9977,22,20104,CEFUROXIME,,,,,,,,,0.75,1,197.12,197.12,0,,
FL,,143,9981,1,20104,AMOCLAN   ,,,,,,,,,25855,233,3793.56,3788.61,4.95,,
FL,,143,9981,50,20104,AMOCLAN   ,,,,,,,,,3200,33,702.29,687.41,14.88,,
FL,,143,9981,75,20104,AMOCLAN   ,,,,,,,,,7825,67,1255.33,1255.33,0,,
FL,,143,9982,1,20104,AMOCLAN   ,,,,,,,,,170205,1465,31486.81,31333.47,153.34,,
FL,,143,9982,50,20104,AMOCLAN   ,,,,,,,,,13175,159,3574.03,3574.03,0,,
FL,,143,9982,75,20104,AMOCLAN   ,,,,,,,,,124340,1053,23878.85,23767.98,110.87,,
FL,,143,9983,3,20104,CEFAZOLIN ,,,,,,,,,40,20,82.68,82.68,0,,
FL,,143,9984,90,20104,EPINEPHRIN,,,,,,,,,3,3,0.66,0.66,0,,
FL,,143,9985,1,20104,CEFACLOR  ,,,,,,,,,219,8,229.53,229.53,0,,
