State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,
FL,,75,2451,53,20064,DDAVP 4 MC,,,,,,,,,20,2,293.68,0,0,
FL,,75,2452,1,20064,DDAVP 0.01,,,,,,,,,20,4,656.52,0,0,
FL,,75,2912,1,20064,LOVENOX 12,,,,,,,,,1080,50,84376.36,0,0,
FL,,75,2915,1,20064,LOVENOX 15,,,,,,,,,646,35,63616.96,63142.17,474.79,
FL,,75,7700,60,20064,RILUTEK 50,,,,,,,,,1380,23,16557.41,0,0,
FL,,75,8001,20,20064,TAXOTERE 2,,,,,,,,,1457.5,670,587253.29,0,0,
FL,,75,8001,80,20064,TAXOTERE 8,,,,,,,,,82,14,40739.57,0,0,
FL,,76,108,3,20064,PROSED/DS ,,,,,,,,,404,8,293.58,0,0,
FL,,78,53,3,20064,METHERGINE,,,,,,,,,8,8,35.04,0,0,
FL,,78,54,5,20064,METHERGINE,,,,,,,,,4091,450,5355.99,5341.3,14.69,
FL,,78,110,22,20064,SANDIMMUNE,,,,,,,,,1010,16,4024.82,0,0,
FL,,78,126,5,20064,CLOZARIL 2,,,,,,,,,374,4,316.81,0,0,
FL,,78,127,5,20064,CLOZARIL 1,,,,,,,,,3382,30,8354.05,0,0,
FL,,78,149,23,20064,MIACALCIN ,,,,,,,,,9.7,2,189.97,0,0,
FL,,78,176,5,20064,LESCOL 20 ,,,,,,,,,3773,126,7977.74,0,0,
FL,,78,176,15,20064,LESCOL 20 ,,,,,,,,,2168,72,4630.66,0,0,
FL,,78,179,5,20064,LAMISIL 25,,,,,,,,,23,4,140.15,0,0,
FL,,78,179,15,20064,LAMISIL 25,,,,,,,,,287,13,2181.08,0,0,
FL,,78,180,1,20064,SANDOSTATI,,,,,,,,,41,4,531.4,0,0,
FL,,78,181,1,20064,SANDOSTATI,,,,,,,,,584,8,11929.06,0,0,
FL,,78,182,1,20064,SANDOSTATI,,,,,,,,,72,5,7094.46,0,0,
FL,,78,183,25,20064,SANDOSTATI,,,,,,,,,75,1,2981.09,0,0,
FL,,78,184,25,20064,SANDOSTATI,,,,,,,,,20,2,3904.06,0,0,
FL,,78,234,5,20064,LESCOL 40 ,,,,,,,,,4296,145,9184.75,9184.75,0,
FL,,78,234,15,20064,LESCOL 40 ,,,,,,,,,1992,67,4239.14,0,0,
FL,,78,240,15,20064,SANDIMMUNE,,,,,,,,,1920,13,2301.94,0,0,
FL,,78,241,15,20064,SANDIMMUNE,,,,,,,,,840,11,3972.69,0,0,
FL,,78,246,15,20064,NEORAL 25 ,,,,,,,,,8563,73,7452.99,7452.99,0,
FL,,78,248,15,20064,NEORAL 100,,,,,,,,,4830,77,16623.82,0,0,
FL,,78,249,15,20064,FEMARA 2.5,,,,,,,,,10335,348,86793.69,83071.9,3721.79,
FL,,78,274,22,20064,NEORAL 100,,,,,,,,,2200,40,11243.96,0,0,
FL,,78,311,54,20064,MIACALCIN ,,,,,,,,,2253.3,609,40234.52,29859.8,10374.72,
FL,,78,314,6,20064,DIOVAN HCT,,,,,,,,,660,22,1296.14,0,0,
FL,,78,314,34,20064,DIOVAN HCT,,,,,,,,,42262,1383,82937.77,82001.27,936.5,
FL,,78,315,5,20064,DIOVAN HCT,,,,,,,,,60,2,105.02,0,0,
FL,,78,315,6,20064,DIOVAN HCT,,,,,,,,,1217,37,2546.07,2097.19,448.88,
FL,,78,315,34,20064,DIOVAN HCT,,,,,,,,,70174,2067,147795.88,144991.84,2804.04,
FL,,78,319,5,20064,ACTIGALL 3,,,,,,,,,1240,27,4234.04,0,0,
FL,,78,323,6,20064,EXELON 1.5,,,,,,,,,715,14,766.27,0,0,
FL,,78,323,44,20064,EXELON 1.5,,,,,,,,,11969,221,33760.71,31628.61,2132.1,
FL,,78,324,6,20064,EXELON 3 M,,,,,,,,,1792,32,4871.01,2688.22,2182.79,
FL,,78,324,15,20064,EXELON 3 M,,,,,,,,,120,2,338.52,0,0,
FL,,78,324,44,20064,EXELON 3 M,,,,,,,,,15830,279,44816.84,41158.05,3658.79,
FL,,78,325,6,20064,EXELON 4.5,,,,,,,,,597,13,1627.56,580.54,1047.02,
FL,,78,325,44,20064,EXELON 4.5,,,,,,,,,5014,87,14045.58,11182.63,2862.95,
FL,,78,326,6,20064,EXELON 6 M,,,,,,,,,1516,26,2647.88,0,0,
FL,,78,326,44,20064,EXELON 6 M,,,,,,,,,7088,136,20242.3,14114.82,6127.48,
FL,,78,327,5,20064,COMTAN 200,,,,,,,,,11560,112,24550.73,18452.41,6098.32,
FL,,78,336,5,20064,TRILEPTAL ,,,,,,,,,12595.5,216,15753.32,14393.35,1359.97,
FL,,78,336,6,20064,TRILEPTAL ,,,,,,,,,954,19,917.81,0,0,
FL,,78,337,5,20064,TRILEPTAL ,,,,,,,,,292392,3699,660663.84,622631.3,38032.54,
FL,,78,337,6,20064,TRILEPTAL ,,,,,,,,,2295,37,5013.01,0,0,
FL,,78,338,5,20064,TRILEPTAL ,,,,,,,,,20185,300,71998.54,71998.54,0,
FL,,78,338,6,20064,TRILEPTAL ,,,,,,,,,780,10,3304.1,0,0,
FL,,78,339,31,20064,EXELON 2 M,,,,,,,,,390,4,344.84,0,0,
FL,,78,340,61,20064,SANDOSTATI,,,,,,,,,204.1,69,161916.03,0,0,
FL,,78,340,84,20064,SANDOSTATI,,,,,,,,,6,4,9235.88,0,0,
FL,,78,341,61,20064,SANDOSTATI,,,,,,,,,11,11,21364.71,0,0,
FL,,78,341,84,20064,SANDOSTATI,,,,,,,,,4,4,7075.48,0,0,
FL,,78,342,61,20064,SANDOSTATI,,,,,,,,,4,4,11475.24,0,0,
FL,,78,343,45,20064,VIVELLE-DO,,,,,,,,,40,5,206.45,0,0,
FL,,78,344,45,20064,VIVELLE-DO,,,,,,,,,230,28,1190.36,1066.11,124.25,
FL,,78,345,42,20064,VIVELLE-DO,,,,,,,,,56,7,276.45,0,0,
FL,,78,345,45,20064,VIVELLE-DO,,,,,,,,,104,13,510.23,0,0,
FL,,78,346,42,20064,VIVELLE-DO,,,,,,,,,32,4,149.45,0,0,
FL,,78,346,45,20064,VIVELLE-DO,,,,,,,,,368,45,1857.46,0,0,
FL,,78,347,51,20064,DESFERAL 2,,,,,,,,,201,38,9456.86,0,0,
FL,,78,351,5,20064,STARLIX 60,,,,,,,,,18572,228,22807.8,22068.15,739.65,
FL,,78,352,5,20064,STARLIX 12,,,,,,,,,62965,757,79972.84,77793.01,2179.83,
FL,,78,354,5,20064,LESCOL XL ,,,,,,,,,10387,349,27382.23,0,0,
FL,,78,354,15,20064,LESCOL XL ,,,,,,,,,18925,630,50942.31,50477.02,465.29,
FL,,78,355,80,20064,ZELNORM 2 ,,,,,,,,,9633,160,28462.08,27808.46,653.62,
FL,,78,356,80,20064,ZELNORM 6 ,,,,,,,,,12531,222,32048.78,30588.83,1459.95,
FL,,78,357,52,20064,TRILEPTAL ,,,,,,,,,723903,2132,332409.79,314398.2,18011.59,
FL,,78,358,5,20064,DIOVAN 80 ,,,,,,,,,189,7,106.19,0,0,
FL,,78,358,6,20064,DIOVAN 80 ,,,,,,,,,3417,112,6233.47,5231.82,1001.65,
FL,,78,358,34,20064,DIOVAN 80 ,,,,,,,,,89056,2965,163186.77,158396.45,4790.32,
FL,,78,359,5,20064,DIOVAN 160,,,,,,,,,240,8,306.74,0,0,
FL,,78,359,6,20064,DIOVAN 160,,,,,,,,,3352,113,6692.15,5355.89,1336.26,
FL,,78,359,34,20064,DIOVAN 160,,,,,,,,,82757,2707,161536.29,156935.5,4600.79,
FL,,78,360,5,20064,DIOVAN 320,,,,,,,,,58,2,32.29,0,0,
FL,,78,360,6,20064,DIOVAN 320,,,,,,,,,120,4,278.56,0,0,
FL,,78,360,34,20064,DIOVAN 320,,,,,,,,,39111,1310,95531.46,93583.87,1947.59,
FL,,78,364,5,20064,LOTREL 10-,,,,,,,,,90957,2970,270107.91,266304.97,3802.94,
FL,,78,365,42,20064,VIVELLE-DO,,,,,,,,,8,1,41.25,0,0,
FL,,78,365,45,20064,VIVELLE-DO,,,,,,,,,60,8,292.42,0,0,
FL,,78,366,15,20064,FAMVIR 125,,,,,,,,,60,1,242.51,0,0,
FL,,78,367,15,20064,FAMVIR 250,,,,,,,,,60,4,276.1,0,0,
FL,,78,368,15,20064,FAMVIR 500,,,,,,,,,405,11,3559.06,3559.06,0,
FL,,78,368,64,20064,FAMVIR 500,,,,,,,,,19,2,190.62,0,0,
FL,,78,370,5,20064,RITALIN LA,,,,,,,,,1887,50,5145.38,5145.38,0,
FL,,78,371,5,20064,RITALIN LA,,,,,,,,,2491,64,6570.92,0,0,
FL,,78,372,5,20064,RITALIN LA,,,,,,,,,2224,67,6021.19,6021.19,0,
FL,,78,375,46,20064,ELIDEL 1% ,,,,,,,,,55342,1632,116091.67,112957.05,3134.62,
FL,,78,375,49,20064,ELIDEL 1% ,,,,,,,,,60690,998,124232.02,122593.59,1638.43,
FL,,78,375,63,20064,ELIDEL 1% ,,,,,,,,,140000,1388,267917.35,261058.32,6859.03,
FL,,78,376,6,20064,DIOVAN 40 ,,,,,,,,,241,8,219.59,0,0,
FL,,78,376,15,20064,DIOVAN 40 ,,,,,,,,,1168,39,1274.02,0,0,
FL,,78,377,42,20064,COMBIPATCH,,,,,,,,,376,47,2003.96,2003.96,0,
FL,,78,378,42,20064,COMBIPATCH,,,,,,,,,128,16,700.8,0,0,
FL,,78,379,5,20064,LOTREL 10/,,,,,,,,,13788,454,45054.83,44731.34,323.49,
FL,,78,380,5,20064,FOCALIN 2.,,,,,,,,,12454,302,7589.21,7589.21,0,
FL,,78,381,5,20064,FOCALIN 5 ,,,,,,,,,45872,1085,38524.85,38524.85,0,
FL,,78,382,5,20064,FOCALIN 10,,,,,,,,,46541,893,52678.31,52678.31,0,
FL,,78,383,6,20064,DIOVAN HCT,,,,,,,,,663,22,1586.6,0,0,
FL,,78,383,34,20064,DIOVAN HCT,,,,,,,,,36264,1168,86531.58,84873.66,1657.92,
FL,,78,384,5,20064,LOTREL 5/4,,,,,,,,,3790,123,10340.14,0,0,
FL,,78,385,66,20064,MYFORTIC 1,,,,,,,,,29880,187,24549.93,24549.93,0,
FL,,78,386,66,20064,MYFORTIC 3,,,,,,,,,5220,62,21442.68,0,0,
FL,,78,387,25,20064,ZOMETA 4 M,,,,,,,,,2882.5,577,230901.25,0,0,
FL,,78,401,5,20064,GLEEVEC 10,,,,,,,,,3696,43,86233.8,0,0,
FL,,78,404,5,20064,LOTREL 2.5,,,,,,,,,4367,136,10481.37,10370.39,110.98,
FL,,78,405,5,20064,LOTREL 5-1,,,,,,,,,55332,1751,135551.18,132696.6,2854.58,
FL,,78,406,5,20064,LOTREL 5-2,,,,,,,,,79788,2309,204513.71,198863.25,5650.46,
FL,,78,407,5,20064,STALEVO 50,,,,,,,,,1800,22,3003.38,3003.38,0,
FL,,78,408,5,20064,STALEVO 10,,,,,,,,,4192,42,8479.24,0,0,
FL,,78,409,5,20064,STALEVO 15,,,,,,,,,5446,45,10180.82,0,0,
FL,,78,419,15,20064,ENABLEX 7.,,,,,,,,,21438,701,68990.34,67281.41,1708.93,
FL,,78,419,34,20064,ENABLEX 7.,,,,,,,,,1984,60,6307.07,5282.77,1024.3,
FL,,78,420,15,20064,ENABLEX 15,,,,,,,,,11164,379,36024.07,35367.27,656.8,
FL,,78,420,34,20064,ENABLEX 15,,,,,,,,,660,18,2114.03,0,0,
FL,,78,423,6,20064,DIOVAN 40 ,,,,,,,,,360,12,561.96,0,0,
FL,,78,423,15,20064,DIOVAN 40 ,,,,,,,,,7139,237,11128.4,11063.55,64.85,
FL,,78,424,5,20064,RITALIN LA,,,,,,,,,484,15,1145.31,0,0,
FL,,78,426,20,20064,ZELNORM 6 ,,,,,,,,,230136,4097,673890.16,656585.44,17304.72,
FL,,78,430,5,20064,FOCALIN XR,,,,,,,,,69919,2039,216877.26,210675.04,6202.22,
FL,,78,431,5,20064,FOCALIN XR,,,,,,,,,147229,4247,462777.39,450718.99,12058.4,
FL,,78,432,5,20064,FOCALIN XR,,,,,,,,,164976,4834,532612.06,517429.03,15183.03,
FL,,78,437,61,20064,VISUDYNE 1,,,,,,,,,9,9,3348.26,0,0,
FL,,78,438,15,20064,GLEEVEC 40,,,,,,,,,3682,97,322678.84,322678.84,0,
FL,,78,439,5,20064,RITALIN 5 ,,,,,,,,,80,2,21.77,0,0,
FL,,78,440,5,20064,RITALIN 10,,,,,,,,,750,10,208.77,0,0,
FL,,78,441,5,20064,RITALIN 20,,,,,,,,,240,3,138.15,0,0,
FL,,78,450,5,20064,LOTENSIN 4,,,,,,,,,180,3,54.75,0,0,
FL,,78,453,5,20064,LOTENSIN H,,,,,,,,,30,1,10.55,0,0,
FL,,78,456,5,20064,TRILEPTAL ,,,,,,,,,88629,1234,112463.16,108444.4,4018.76,
FL,,78,456,35,20064,TRILEPTAL ,,,,,,,,,1220,17,1621.25,0,0,
FL,,78,457,5,20064,TRILEPTAL ,,,,,,,,,119399,1678,491931.25,469049.94,22881.31,
FL,,78,457,35,20064,TRILEPTAL ,,,,,,,,,495,8,2066.04,0,0,
FL,,78,458,5,20064,LOPRESSOR ,,,,,,,,,210,4,25.56,0,0,
FL,,78,459,5,20064,LOPRESSOR ,,,,,,,,,91,2,14.25,0,0,
FL,,78,461,5,20064,LOPRESSOR ,,,,,,,,,365,8,520.49,0,0,
FL,,78,468,15,20064,EXJADE 125,,,,,,,,,2820,34,33921.9,0,0,
FL,,78,469,15,20064,EXJADE 250,,,,,,,,,5994,69,144323.91,144323.91,0,
FL,,78,470,15,20064,EXJADE 500,,,,,,,,,13899,206,667491.34,667491.34,0,
FL,,78,471,34,20064,DIOVAN HCT,,,,,,,,,3482,114,9226.78,0,0,
FL,,78,472,34,20064,DIOVAN HCT,,,,,,,,,6140,203,18391.95,18329.14,62.81,
FL,,78,480,42,20064,ESTRADERM ,,,,,,,,,40,5,216.2,0,0,
FL,,78,493,5,20064,FOCALIN XR,,,,,,,,,29479,839,94216.33,94216.33,0,
FL,,83,3,30,20064,RITALIN 10,,,,,,,,,60,2,26.6,26.6,0,
FL,,83,7,30,20064,RITALIN 5 ,,,,,,,,,330,3,67.61,0,0,
FL,,83,19,76,20064,TEGRETOL 1,,,,,,,,,76341,103,4872.12,4768.77,103.35,
FL,,83,27,30,20064,TEGRETOL 2,,,,,,,,,16985,127,6214.43,6214.43,0,
FL,,83,27,32,20064,TEGRETOL 2,,,,,,,,,90,1,62.22,0,0,
FL,,83,34,30,20064,RITALIN 20,,,,,,,,,360,3,127.77,0,0,
FL,,83,52,30,20064,TEGRETOL 1,,,,,,,,,9085,48,1751.65,0,0,
FL,,83,52,32,20064,TEGRETOL 1,,,,,,,,,1210,6,186.21,0,0,
FL,,83,60,30,20064,TEGRETOL X,,,,,,,,,47353,685,65567.37,63793.91,1773.46,
FL,,83,61,30,20064,TEGRETOL X,,,,,,,,,10223,164,3957.83,3957.83,0,
FL,,83,62,30,20064,TEGRETOL X,,,,,,,,,40853,540,28485.35,28485.35,0,
FL,,83,75,30,20064,LOTENSIN H,,,,,,,,,15,1,7.31,0,0,
FL,,83,79,32,20064,LOTENSIN 2,,,,,,,,,60,1,33.66,0,0,
FL,,83,94,30,20064,LOTENSIN 4,,,,,,,,,120,2,36.5,0,0,
FL,,83,167,74,20064,FORADIL AE,,,,,,,,,240,4,298.28,0,0,
FL,,83,2255,30,20064,LOTREL 2.5,,,,,,,,,451,15,766.71,0,0,
FL,,83,2260,30,20064,LOTREL 5/1,,,,,,,,,5895,186,14347.32,14168.29,179.03,
FL,,83,2265,30,20064,LOTREL 5/2,,,,,,,,,8522,244,21459.54,18770.21,2689.33,
FL,,83,2310,62,20064,ESTRADERM ,,,,,,,,,248,29,1258.44,0,0,
FL,,83,2320,8,20064,ESTRADERM ,,,,,,,,,48,6,276.3,0,0,
FL,,83,2320,62,20064,ESTRADERM ,,,,,,,,,264,27,1494.21,1494.21,0,
FL,,83,2326,8,20064,VIVELLE 0.,,,,,,,,,88,9,314.77,0,0,
FL,,83,2328,8,20064,VIVELLE 0.,,,,,,,,,140,19,759.02,0,0,
FL,,83,3801,4,20064,DESFERAL M,,,,,,,,,289,38,3852.13,0,0,
FL,,85,91,1,20064,IMDUR 120 ,,,,,,,,,210,4,538.23,0,0,
FL,,85,182,2,20064,LOTRIMIN 1,,,,,,,,,10,1,8.96,0,0,
FL,,85,263,1,20064,K-DUR 10 M,,,,,,,,,240,6,57.52,0,0,
FL,,85,285,2,20064,INTRON A 2,,,,,,,,,7,7,2133.39,0,0,
FL,,85,370,1,20064,ELOCON 0.1,,,,,,,,,120,5,108.75,0,0,
FL,,85,507,3,20064,FULVICIN P,,,,,,,,,30,1,34.49,0,0,
FL,,85,517,1,20064,DIPROLENE ,,,,,,,,,60,2,63.41,0,0,
FL,,85,517,4,20064,DIPROLENE ,,,,,,,,,100,2,142.09,56.65,85.44,
FL,,85,566,5,20064,CELESTONE ,,,,,,,,,1365,779,3435.49,0,0,
FL,,85,567,1,20064,ELOCON 0.1,,,,,,,,,330,13,210.1,0,0,
FL,,85,567,2,20064,ELOCON 0.1,,,,,,,,,1710,37,940.63,0,0,
FL,,85,584,1,20064,THEO-DUR 3,,,,,,,,,60,2,30.46,0,0,
FL,,85,584,10,20064,THEO-DUR 3,,,,,,,,,30,1,14.27,0,0,
FL,,85,613,2,20064,LOTRIMIN 1,,,,,,,,,120,4,126.64,0,0,
FL,,85,613,4,20064,LOTRIMIN 1,,,,,,,,,45,1,32.46,0,0,
FL,,85,614,2,20064,PROVENTIL ,,,,,,,,,323,19,694.89,0,0,
FL,,85,787,1,20064,K-DUR 20 M,,,,,,,,,600,13,188.52,0,0,
FL,,85,809,1,20064,LOTRISONE ,,,,,,,,,30,1,15.02,0,0,
FL,,85,854,1,20064,ELOCON 0.1,,,,,,,,,300,8,273.24,0,0,
FL,,85,854,2,20064,ELOCON 0.1,,,,,,,,,630,11,549.27,0,0,
FL,,85,887,11,20064,GYNE-LOTRI,,,,,,,,,45,1,8.58,0,0,
FL,,85,933,10,20064,THEO-DUR 2,,,,,,,,,90,1,27.99,0,0,
FL,,85,962,2,20064,DIPROLENE ,,,,,,,,,1200,10,1457.19,1457.19,0,
FL,,85,1132,1,20064,PROVENTIL ,,,,,,,,,9755.2,1338,59438.97,58741.33,697.64,
FL,,85,1168,1,20064,INTRON A 6,,,,,,,,,15.2,4,1050.24,0,0,
FL,,85,1179,2,20064,INTRON A 1,,,,,,,,,14,5,1491.28,0,0,
FL,,85,1194,3,20064,REBETOL 20,,,,,,,,,112,1,284.81,0,0,
FL,,85,1197,1,20064,NASONEX 50,,,,,,,,,10166,590,40797.14,40797.14,0,
FL,,85,1242,1,20064,INTRON A 3,,,,,,,,,9,3,1562.64,0,0,
FL,,85,1244,1,20064,TEMODAR 20,,,,,,,,,514,22,15722.75,0,0,
FL,,85,1244,2,20064,TEMODAR 20,,,,,,,,,711,27,19446.49,0,0,
FL,,85,1248,1,20064,TEMODAR 5 ,,,,,,,,,55,5,426.7,0,0,
FL,,85,1248,2,20064,TEMODAR 5 ,,,,,,,,,261,8,1834.65,0,0,
FL,,85,1252,1,20064,TEMODAR 25,,,,,,,,,145,24,51268.89,0,0,
FL,,85,1252,2,20064,TEMODAR 25,,,,,,,,,25,4,9603.42,0,0,
FL,,85,1259,1,20064,TEMODAR 10,,,,,,,,,692,42,103271.61,0,0,
FL,,85,1259,2,20064,TEMODAR 10,,,,,,,,,810,49,116565.35,0,0,
FL,,85,1264,1,20064,CLARINEX 5,,,,,,,,,3795,142,9619.37,5775.7,3843.67,
FL,,85,1264,2,20064,CLARINEX 5,,,,,,,,,206,7,340.2,0,0,
FL,,85,1264,3,20064,CLARINEX 5,,,,,,,,,124,5,250.41,0,0,
FL,,85,1279,1,20064,PEG-INTRON,,,,,,,,,125,33,48370.26,0,0,
FL,,85,1280,1,20064,CLARINEX 5,,,,,,,,,10,1,8.89,0,0,
FL,,85,1288,1,20064,NASONEX 50,,,,,,,,,401846,23580,1842702.58,1815229.34,27473.24,
FL,,85,1291,1,20064,PEG-INTRON,,,,,,,,,48,15,17994.56,0,0,
FL,,85,1297,1,20064,PEG-INTRON,,,,,,,,,85,22,33397.63,0,0,
FL,,85,1297,2,20064,PEGINTRON ,,,,,,,,,168,42,64769.96,64769.96,0,
FL,,85,1304,1,20064,PEG-INTRON,,,,,,,,,88,22,32744.33,0,0,
FL,,85,1316,1,20064,PEG-INTRON,,,,,,,,,38,10,14171.18,0,0,
FL,,85,1316,2,20064,PEG-INTRON,,,,,,,,,40,10,14988.86,0,0,
FL,,85,1317,1,20064,CLARINEX-D,,,,,,,,,13,2,47.67,0,0,
FL,,85,1318,1,20064,REBETOL 40,,,,,,,,,480,4,1001.68,0,0,
FL,,85,1323,1,20064,PEG-INTRON,,,,,,,,,36,9,12883.37,0,0,
FL,,85,1323,2,20064,PEG-INTRON,,,,,,,,,12,3,4183.35,0,0,
FL,,85,1328,1,20064,NOXAFIL 40,,,,,,,,,1965,4,9464.5,0,0,
FL,,85,1334,1,20064,CLARINEX 0,,,,,,,,,3950,40,1041.39,0,0,
FL,,85,1334,2,20064,CLARINEX 0,,,,,,,,,118.28,1,37.02,0,0,
FL,,85,1341,1,20064,ASMANEX TW,,,,,,,,,23.76,99,13896.32,0,0,
FL,,85,1341,2,20064,ASMANEX TW,,,,,,,,,118.8,495,46504.06,46290.86,213.2,
FL,,85,1341,3,20064,ASMANEX TW,,,,,,,,,152.88,637,59988.48,58515.33,1473.15,
FL,,85,1341,4,20064,ASMANEX TW,,,,,,,,,0.24,1,44.79,0,0,
FL,,85,1351,5,20064,REBETOL 20,,,,,,,,,168,3,433.56,0,0,
FL,,85,1368,1,20064,PEG-INTRON,,,,,,,,,4,1,1477.83,0,0,
FL,,85,1370,1,20064,PEG-INTRON,,,,,,,,,92,23,38076.89,0,0,
FL,,85,1370,2,20064,PEG-INTRON,,,,,,,,,64,16,22982.72,0,0,
FL,,85,1374,1,20064,IMDUR 30 M,,,,,,,,,30,1,18.46,0,0,
FL,,85,1384,1,20064,CLARINEX 5,,,,,,,,,60,2,107.37,0,0,
FL,,85,1401,1,20064,FORADIL AE,,,,,,,,,7860,131,12755.31,0,0,
FL,,85,1408,1,20064,CLARINEX 2,,,,,,,,,270,9,800.03,0,0,
FL,,85,1701,2,20064,ADALAT CC ,,,,,,,,,153,5,146.61,0,0,
FL,,85,1716,2,20064,ADALAT CC ,,,,,,,,,90,3,0.96,0,0,
FL,,85,1733,1,20064,AVELOX 400,,,,,,,,,27993,3154,298932.75,291432.88,7499.87,
FL,,85,1733,2,20064,AVELOX 400,,,,,,,,,787,63,7923.81,7554.63,369.18,
FL,,85,1733,3,20064,AVELOX ABC,,,,,,,,,580,65,6047.16,0,0,
FL,,85,1737,1,20064,AVELOX IV ,,,,,,,,,17750,66,1200.08,0,0,
FL,,85,1741,2,20064,CIPRO I.V.,,,,,,,,,20200,12,2720.97,0,0,
FL,,85,1747,1,20064,BILTRICIDE,,,,,,,,,5,5,75.9,0,0,
FL,,85,1754,1,20064,CIPRO 500 ,,,,,,,,,75,4,37.67,0,0,
FL,,85,1754,2,20064,CIPRO 500 ,,,,,,,,,20,1,9.76,0,0,
FL,,85,1762,1,20064,CIPRO I.V.,,,,,,,,,4200,1,559.42,0,0,
FL,,85,1773,1,20064,CIPRO 10% ,,,,,,,,,3630,34,3477.37,0,0,
FL,,85,1775,2,20064,CIPRO XR 5,,,,,,,,,60,8,273.6,0,0,
FL,,85,1777,1,20064,CIPRO 5% S,,,,,,,,,6140,46,5744.64,0,0,
FL,,85,3306,1,20064,IMDUR 30 M,,,,,,,,,91,3,101.44,0,0,
FL,,85,3315,30,20064,NITRO-DUR ,,,,,,,,,60,2,85.35,0,0,
FL,,85,3315,35,20064,NITRO-DUR ,,,,,,,,,30,1,15.68,0,0,
FL,,86,91,75,20064,NAPRELAN 5,,,,,,,,,60,1,74.24,0,0,
FL,,87,452,41,20064,TRI-VI-FLO,,,,,,,,,200,4,26.84,0,0,
FL,,87,468,41,20064,POLY-VI-FL,,,,,,,,,90,3,17.88,0,0,
FL,,87,472,2,20064,POLY-VI-FL,,,,,,,,,500,10,67.3,0,0,
FL,,87,474,2,20064,POLY-VI-FL,,,,,,,,,30,1,5.93,0,0,
FL,,87,482,41,20064,POLY-VI-FL,,,,,,,,,211,7,42.06,0,0,
FL,,87,483,41,20064,POLY-VI-FL,,,,,,,,,130,3,19.55,0,0,
FL,,87,487,41,20064,POLY-VI-FL,,,,,,,,,240,8,49.36,0,0,
FL,,87,488,41,20064,POLY-VI-FL,,,,,,,,,710,23,208.2,0,0,
FL,,87,578,41,20064,OVCON-35 2,,,,,,,,,196,7,216.93,0,0,
FL,,87,579,41,20064,OVCON-50 2,,,,,,,,,28,1,33.76,0,0,
FL,,87,580,11,20064,QUESTRAN P,,,,,,,,,3510,5,294.22,0,0,
FL,,87,700,1,20064,ENFAMIL NA,,,,,,,,,240,8,61.44,0,0,
FL,,87,766,43,20064,K-LYTE/CL ,,,,,,,,,100,3,61.29,0,0,
FL,,87,771,41,20064,K-LYTE DS ,,,,,,,,,2,1,8.6,0,0,
FL,,87,778,43,20064,DESYREL 15,,,,,,,,,30,1,11.6,0,0,
FL,,87,784,46,20064,DURICEF 50,,,,,,,,,34,2,92.9,0,0,
FL,,87,818,41,20064,BUSPAR 5 M,,,,,,,,,60,1,12.46,0,0,
FL,,87,822,32,20064,BUSPAR 15 ,,,,,,,,,90,3,38.31,0,0,
FL,,87,2771,31,20064,AVAPRO 75 ,,,,,,,,,3663,126,5926.8,5826.61,100.19,
FL,,87,2771,32,20064,AVAPRO 75 ,,,,,,,,,4011,136,6483.62,6412.23,71.39,
FL,,87,2772,15,20064,AVAPRO 150,,,,,,,,,1115,37,1885.87,0,0,
FL,,87,2772,31,20064,AVAPRO 150,,,,,,,,,32988,1110,55772.79,55389.47,383.32,
FL,,87,2772,32,20064,AVAPRO 150,,,,,,,,,27122,907,45736.12,45062.22,673.9,
FL,,87,2772,35,20064,AVAPRO 150,,,,,,,,,600,20,1012.15,744.6,267.55,
FL,,87,2773,15,20064,AVAPRO 300,,,,,,,,,1477,50,2855.93,0,0,
FL,,87,2773,31,20064,AVAPRO 300,,,,,,,,,17512,583,35052.59,34791.29,261.3,
FL,,87,2773,32,20064,AVAPRO 300,,,,,,,,,44564,1479,89242.48,86821.54,2420.94,
FL,,87,2775,31,20064,AVALIDE 15,,,,,,,,,28724,928,58741.41,58115.67,625.74,
FL,,87,2775,32,20064,AVALIDE 15,,,,,,,,,9407,299,19248.77,19248.77,0,
FL,,87,2776,31,20064,AVALIDE 30,,,,,,,,,28702,960,62631.61,61570.23,1061.38,
FL,,87,2776,32,20064,AVALIDE 30,,,,,,,,,8022,264,16944.64,16944.64,0,
FL,,87,2788,31,20064,AVALIDE 30,,,,,,,,,13423,449,31808.83,31808.83,0,
FL,,87,2788,32,20064,AVALIDE 30,,,,,,,,,1740,58,4147.88,0,0,
FL,,87,5650,41,20064,STADOL NS ,,,,,,,,,10,1,118.65,0,0,
FL,,87,6060,5,20064,GLUCOPHAGE,,,,,,,,,690,13,202.42,0,0,
FL,,87,6060,10,20064,GLUCOPHAGE,,,,,,,,,330,5,91.66,0,0,
FL,,87,6063,13,20064,GLUCOPHAGE,,,,,,,,,1086,14,339.57,0,0,
FL,,87,6071,11,20064,GLUCOPHAGE,,,,,,,,,360,6,178.48,0,0,
